"","OTU","Sensitive_A","Tolerant_A","Sensitive_O","Tolerant_O"
"1443","HD16_S37_L004_contig_3289",FALSE,TRUE,FALSE,FALSE
"1444","HD16_S37_L004_contig_344",FALSE,FALSE,FALSE,TRUE
"1445","HD16_S37_L004_contig_4",FALSE,TRUE,FALSE,FALSE
"1446","HD16_S37_L004_contig_440",FALSE,FALSE,TRUE,FALSE
"1447","HD16_S37_L004_contig_496",FALSE,TRUE,FALSE,FALSE
"1448","HD16_S37_L004_contig_753",FALSE,TRUE,FALSE,TRUE
"1449","HD16_S37_L004_contig_773",FALSE,TRUE,FALSE,FALSE
"1450","HD17_S39_L004_contig_1031",FALSE,TRUE,FALSE,FALSE
"1451","HD17_S39_L004_contig_1077",FALSE,TRUE,FALSE,FALSE
"1452","HD17_S39_L004_contig_1138",FALSE,TRUE,FALSE,FALSE
"1453","HD17_S39_L004_contig_1200",FALSE,TRUE,FALSE,TRUE
"1454","HD17_S39_L004_contig_1209",FALSE,TRUE,FALSE,FALSE
"1455","HD17_S39_L004_contig_1245",FALSE,FALSE,FALSE,TRUE
"1456","HD17_S39_L004_contig_1275",FALSE,FALSE,FALSE,TRUE
"1457","HD17_S39_L004_contig_1387",FALSE,TRUE,FALSE,FALSE
"1458","HD17_S39_L004_contig_140",FALSE,TRUE,FALSE,TRUE
"1459","HD17_S39_L004_contig_1537",FALSE,TRUE,FALSE,FALSE
"1460","HD17_S39_L004_contig_1659",FALSE,TRUE,FALSE,FALSE
"1461","HD17_S39_L004_contig_173",FALSE,FALSE,FALSE,TRUE
"1462","HD17_S39_L004_contig_1777",FALSE,FALSE,FALSE,TRUE
"1463","HD17_S39_L004_contig_1871",FALSE,FALSE,FALSE,TRUE
"1464","HD17_S39_L004_contig_1884",FALSE,TRUE,FALSE,FALSE
"1465","HD17_S39_L004_contig_1889",FALSE,TRUE,FALSE,FALSE
"1466","HD17_S39_L004_contig_1956",FALSE,FALSE,FALSE,TRUE
"1467","HD17_S39_L004_contig_1982",FALSE,TRUE,FALSE,FALSE
"1468","HD17_S39_L004_contig_2154",TRUE,FALSE,FALSE,FALSE
"1469","HD17_S39_L004_contig_2215",FALSE,TRUE,FALSE,TRUE
"1470","HD17_S39_L004_contig_2267",FALSE,TRUE,FALSE,FALSE
"1471","HD17_S39_L004_contig_2330",FALSE,TRUE,FALSE,FALSE
"1472","HD17_S39_L004_contig_2411",FALSE,FALSE,FALSE,TRUE
"1473","HD17_S39_L004_contig_2562",FALSE,FALSE,FALSE,TRUE
"1474","HD17_S39_L004_contig_2630",FALSE,FALSE,FALSE,TRUE
"1475","HD17_S39_L004_contig_2650",FALSE,FALSE,FALSE,TRUE
"1476","HD17_S39_L004_contig_2725",FALSE,FALSE,TRUE,FALSE
"1477","HD17_S39_L004_contig_2779",FALSE,TRUE,FALSE,FALSE
"1478","HD17_S39_L004_contig_2802",FALSE,TRUE,FALSE,FALSE
"1479","HD17_S39_L004_contig_2955",FALSE,FALSE,FALSE,TRUE
"1480","HD17_S39_L004_contig_3033",FALSE,TRUE,FALSE,FALSE
"1481","HD17_S39_L004_contig_331",TRUE,FALSE,TRUE,FALSE
"1482","HD17_S39_L004_contig_371",FALSE,TRUE,FALSE,FALSE
"1483","HD17_S39_L004_contig_373",FALSE,TRUE,FALSE,FALSE
"1484","HD17_S39_L004_contig_397",FALSE,FALSE,FALSE,TRUE
"1485","HD17_S39_L004_contig_41",FALSE,TRUE,FALSE,FALSE
"1486","HD17_S39_L004_contig_453",TRUE,FALSE,TRUE,FALSE
"1487","HD17_S39_L004_contig_465",TRUE,FALSE,TRUE,FALSE
"1488","HD17_S39_L004_contig_473",FALSE,TRUE,TRUE,FALSE
"1489","HD17_S39_L004_contig_586",FALSE,FALSE,FALSE,TRUE
"1490","HD17_S39_L004_contig_607",TRUE,FALSE,FALSE,FALSE
"1491","HD17_S39_L004_contig_64",FALSE,FALSE,FALSE,TRUE
"1492","HD17_S39_L004_contig_744",FALSE,FALSE,FALSE,TRUE
"1493","HD17_S39_L004_contig_817",TRUE,FALSE,FALSE,FALSE
"1494","HD17_S39_L004_contig_973",FALSE,FALSE,FALSE,TRUE
"1495","HD17_S39_L004_contig_978",FALSE,TRUE,FALSE,FALSE
"1496","HD18_S41_L004_contig_1011",FALSE,TRUE,FALSE,TRUE
"1497","HD18_S41_L004_contig_1032",TRUE,FALSE,FALSE,FALSE
"1498","HD18_S41_L004_contig_109",FALSE,FALSE,FALSE,TRUE
"1499","HD18_S41_L004_contig_1126",FALSE,TRUE,FALSE,TRUE
"1500","HD18_S41_L004_contig_1218",FALSE,FALSE,FALSE,TRUE
"1501","HD18_S41_L004_contig_1246",FALSE,TRUE,FALSE,FALSE
"1502","HD18_S41_L004_contig_1336",FALSE,TRUE,FALSE,FALSE
"1503","HD18_S41_L004_contig_1435",FALSE,FALSE,FALSE,TRUE
"1504","HD18_S41_L004_contig_1537",FALSE,TRUE,FALSE,FALSE
"1505","HD18_S41_L004_contig_1549",FALSE,FALSE,TRUE,FALSE
"1506","HD18_S41_L004_contig_1636",FALSE,TRUE,FALSE,TRUE
"1507","HD18_S41_L004_contig_1666",FALSE,FALSE,FALSE,TRUE
"1508","HD18_S41_L004_contig_1705",FALSE,FALSE,FALSE,TRUE
"1509","HD18_S41_L004_contig_1719",FALSE,TRUE,FALSE,FALSE
"1510","HD18_S41_L004_contig_1783",FALSE,FALSE,FALSE,TRUE
"1511","HD18_S41_L004_contig_1884",FALSE,TRUE,FALSE,FALSE
"1512","HD18_S41_L004_contig_1949",FALSE,FALSE,FALSE,TRUE
"1513","HD18_S41_L004_contig_1955",FALSE,FALSE,FALSE,TRUE
"1514","HD18_S41_L004_contig_2107",FALSE,TRUE,FALSE,FALSE
"1515","HD18_S41_L004_contig_2185",FALSE,TRUE,FALSE,TRUE
"1516","HD18_S41_L004_contig_232",FALSE,FALSE,FALSE,TRUE
"1517","HD18_S41_L004_contig_2454",FALSE,TRUE,FALSE,FALSE
"1518","HD18_S41_L004_contig_2534",FALSE,FALSE,FALSE,TRUE
"1519","HD18_S41_L004_contig_2617",FALSE,TRUE,FALSE,TRUE
"1520","HD18_S41_L004_contig_267",FALSE,TRUE,FALSE,FALSE
"1521","HD18_S41_L004_contig_2673",FALSE,FALSE,FALSE,TRUE
"1522","HD18_S41_L004_contig_274",FALSE,FALSE,FALSE,TRUE
"1523","HD18_S41_L004_contig_2819",FALSE,TRUE,FALSE,TRUE
"1524","HD18_S41_L004_contig_2933",FALSE,TRUE,FALSE,FALSE
"1525","HD18_S41_L004_contig_2995",FALSE,FALSE,FALSE,TRUE
"1526","HD18_S41_L004_contig_3021",FALSE,FALSE,TRUE,FALSE
"1527","HD18_S41_L004_contig_473",FALSE,TRUE,FALSE,FALSE
"1528","HD18_S41_L004_contig_486",FALSE,TRUE,FALSE,FALSE
"1529","HD18_S41_L004_contig_638",FALSE,TRUE,FALSE,TRUE
"1530","HD18_S41_L004_contig_64",FALSE,FALSE,FALSE,TRUE
"1531","HD18_S41_L004_contig_684",FALSE,TRUE,FALSE,FALSE
"1532","HD18_S41_L004_contig_750",FALSE,FALSE,FALSE,TRUE
"1533","HD18_S41_L004_contig_899",FALSE,TRUE,FALSE,FALSE
"1534","HD18_S41_L004_contig_933",FALSE,TRUE,FALSE,FALSE
"1535","HD18_S41_L004_contig_995",FALSE,TRUE,FALSE,TRUE
"1536","HD2_S9_L004_contig_1021",TRUE,FALSE,FALSE,FALSE
"1537","HD2_S9_L004_contig_1178",FALSE,TRUE,FALSE,FALSE
"1538","HD2_S9_L004_contig_1183",FALSE,FALSE,TRUE,FALSE
"1539","HD2_S9_L004_contig_1189",FALSE,FALSE,TRUE,FALSE
"1540","HD2_S9_L004_contig_1193",TRUE,FALSE,TRUE,FALSE
"1541","HD2_S9_L004_contig_1195",TRUE,FALSE,FALSE,TRUE
"1542","HD2_S9_L004_contig_1209",FALSE,FALSE,TRUE,FALSE
"1543","HD2_S9_L004_contig_1223",FALSE,FALSE,TRUE,FALSE
"1544","HD2_S9_L004_contig_1298",FALSE,FALSE,TRUE,FALSE
"1545","HD2_S9_L004_contig_1452",FALSE,FALSE,TRUE,FALSE
"1546","HD2_S9_L004_contig_1497",FALSE,FALSE,FALSE,TRUE
"1547","HD2_S9_L004_contig_1567",FALSE,FALSE,TRUE,FALSE
"1548","HD2_S9_L004_contig_1596",TRUE,FALSE,FALSE,FALSE
"1549","HD2_S9_L004_contig_1602",FALSE,FALSE,FALSE,TRUE
"1550","HD2_S9_L004_contig_1604",FALSE,FALSE,TRUE,FALSE
"1551","HD2_S9_L004_contig_1612",TRUE,FALSE,FALSE,FALSE
"1552","HD2_S9_L004_contig_1675",FALSE,FALSE,FALSE,TRUE
"1553","HD2_S9_L004_contig_1696",TRUE,FALSE,TRUE,FALSE
"1554","HD2_S9_L004_contig_1732",FALSE,TRUE,FALSE,FALSE
"1555","HD2_S9_L004_contig_1830",FALSE,TRUE,FALSE,FALSE
"1556","HD2_S9_L004_contig_19",TRUE,FALSE,TRUE,FALSE
"1557","HD2_S9_L004_contig_1953",TRUE,FALSE,TRUE,FALSE
"1558","HD2_S9_L004_contig_196",FALSE,FALSE,TRUE,FALSE
"1559","HD2_S9_L004_contig_2040",FALSE,TRUE,FALSE,TRUE
"1560","HD2_S9_L004_contig_2068",TRUE,FALSE,TRUE,FALSE
"1561","HD2_S9_L004_contig_2116",TRUE,FALSE,FALSE,FALSE
"1562","HD2_S9_L004_contig_2158",FALSE,FALSE,TRUE,FALSE
"1563","HD2_S9_L004_contig_2170",TRUE,FALSE,FALSE,FALSE
"1564","HD2_S9_L004_contig_225",FALSE,FALSE,TRUE,FALSE
"1565","HD2_S9_L004_contig_2283",TRUE,FALSE,TRUE,FALSE
"1566","HD2_S9_L004_contig_2369",FALSE,TRUE,FALSE,FALSE
"1567","HD2_S9_L004_contig_2446",FALSE,FALSE,FALSE,TRUE
"1568","HD2_S9_L004_contig_2509",FALSE,FALSE,TRUE,FALSE
"1569","HD2_S9_L004_contig_2629",TRUE,FALSE,TRUE,FALSE
"1570","HD2_S9_L004_contig_2636",FALSE,FALSE,TRUE,FALSE
"1571","HD2_S9_L004_contig_2771",FALSE,FALSE,TRUE,FALSE
"1572","HD2_S9_L004_contig_2777",FALSE,FALSE,FALSE,TRUE
"1573","HD2_S9_L004_contig_2810",FALSE,TRUE,FALSE,FALSE
"1574","HD2_S9_L004_contig_2812",FALSE,FALSE,TRUE,FALSE
"1575","HD2_S9_L004_contig_2820",FALSE,FALSE,TRUE,FALSE
"1576","HD2_S9_L004_contig_285",FALSE,FALSE,TRUE,FALSE
"1577","HD2_S9_L004_contig_2876",TRUE,FALSE,TRUE,FALSE
"1578","HD2_S9_L004_contig_2905",FALSE,FALSE,TRUE,FALSE
"1579","HD2_S9_L004_contig_2969",FALSE,TRUE,FALSE,TRUE
"1580","HD2_S9_L004_contig_2994",TRUE,FALSE,TRUE,FALSE
"1581","HD2_S9_L004_contig_3026",FALSE,FALSE,TRUE,FALSE
"1582","HD2_S9_L004_contig_3076",TRUE,FALSE,FALSE,FALSE
"1583","HD2_S9_L004_contig_324",FALSE,FALSE,TRUE,FALSE
"1584","HD2_S9_L004_contig_3331",TRUE,FALSE,FALSE,FALSE
"1585","HD2_S9_L004_contig_3372",FALSE,FALSE,TRUE,FALSE
"1586","HD2_S9_L004_contig_339",FALSE,TRUE,FALSE,FALSE
"1587","HD2_S9_L004_contig_3456",TRUE,FALSE,FALSE,FALSE
"1588","HD2_S9_L004_contig_3587",TRUE,FALSE,FALSE,FALSE
"1589","HD2_S9_L004_contig_3641",TRUE,FALSE,TRUE,FALSE
"1590","HD2_S9_L004_contig_3713",TRUE,FALSE,FALSE,FALSE
"1591","HD2_S9_L004_contig_3738",FALSE,FALSE,TRUE,FALSE
"1592","HD2_S9_L004_contig_3793",FALSE,FALSE,FALSE,TRUE
"1593","HD2_S9_L004_contig_3868",FALSE,FALSE,TRUE,FALSE
"1594","HD2_S9_L004_contig_3882",FALSE,TRUE,FALSE,TRUE
"1595","HD2_S9_L004_contig_401",TRUE,FALSE,TRUE,FALSE
"1596","HD2_S9_L004_contig_4047",FALSE,FALSE,FALSE,TRUE
"1597","HD2_S9_L004_contig_406",FALSE,FALSE,TRUE,FALSE
"1598","HD2_S9_L004_contig_418",FALSE,FALSE,TRUE,FALSE
"1599","HD2_S9_L004_contig_422",TRUE,FALSE,TRUE,FALSE
"1600","HD2_S9_L004_contig_4434",TRUE,FALSE,TRUE,FALSE
"1601","HD2_S9_L004_contig_4446",TRUE,FALSE,FALSE,FALSE
"1602","HD2_S9_L004_contig_4515",FALSE,FALSE,TRUE,FALSE
"1603","HD2_S9_L004_contig_543",FALSE,TRUE,FALSE,FALSE
"1604","HD2_S9_L004_contig_702",TRUE,FALSE,FALSE,FALSE
"1605","HD2_S9_L004_contig_732",FALSE,FALSE,TRUE,FALSE
"1606","HD2_S9_L004_contig_762",FALSE,FALSE,TRUE,FALSE
"1607","HD2_S9_L004_contig_776",FALSE,FALSE,FALSE,TRUE
"1608","HD2_S9_L004_contig_78",FALSE,TRUE,FALSE,FALSE
"1609","HD2_S9_L004_contig_786",TRUE,FALSE,TRUE,FALSE
"1610","HD2_S9_L004_contig_961",TRUE,FALSE,TRUE,FALSE
"1611","HD3_S11_L004_contig_1007",FALSE,FALSE,TRUE,FALSE
"1612","HD3_S11_L004_contig_102",FALSE,FALSE,TRUE,FALSE
"1613","HD3_S11_L004_contig_1082",TRUE,FALSE,TRUE,FALSE
"1614","HD3_S11_L004_contig_1186",TRUE,FALSE,FALSE,FALSE
"1615","HD3_S11_L004_contig_1199",FALSE,FALSE,TRUE,FALSE
"1616","HD3_S11_L004_contig_1216",TRUE,FALSE,FALSE,FALSE
"1617","HD3_S11_L004_contig_1218",TRUE,FALSE,TRUE,FALSE
"1618","HD3_S11_L004_contig_125",TRUE,FALSE,FALSE,FALSE
"1619","HD3_S11_L004_contig_1253",FALSE,FALSE,TRUE,FALSE
"1620","HD3_S11_L004_contig_1281",FALSE,TRUE,FALSE,FALSE
"1621","HD3_S11_L004_contig_130",TRUE,FALSE,TRUE,FALSE
"1622","HD3_S11_L004_contig_1321",TRUE,FALSE,TRUE,FALSE
"1623","HD3_S11_L004_contig_1327",TRUE,FALSE,TRUE,FALSE
"1624","HD3_S11_L004_contig_1415",TRUE,FALSE,FALSE,FALSE
"1625","HD3_S11_L004_contig_1514",FALSE,FALSE,TRUE,FALSE
"1626","HD3_S11_L004_contig_1548",TRUE,FALSE,FALSE,FALSE
"1627","HD3_S11_L004_contig_1612",FALSE,FALSE,TRUE,FALSE
"1628","HD3_S11_L004_contig_1632",TRUE,FALSE,FALSE,FALSE
"1629","HD3_S11_L004_contig_1804",FALSE,FALSE,TRUE,FALSE
"1630","HD3_S11_L004_contig_1824",TRUE,FALSE,FALSE,FALSE
"1631","HD3_S11_L004_contig_183",FALSE,FALSE,FALSE,TRUE
"1632","HD3_S11_L004_contig_1845",TRUE,FALSE,TRUE,FALSE
"1633","HD3_S11_L004_contig_1886",TRUE,FALSE,FALSE,FALSE
"1634","HD3_S11_L004_contig_1900",TRUE,FALSE,FALSE,FALSE
"1635","HD3_S11_L004_contig_1908",TRUE,FALSE,FALSE,FALSE
"1636","HD3_S11_L004_contig_1927",TRUE,FALSE,FALSE,TRUE
"1637","HD3_S11_L004_contig_1953",FALSE,FALSE,FALSE,TRUE
"1638","HD3_S11_L004_contig_1956",TRUE,FALSE,FALSE,FALSE
"1639","HD3_S11_L004_contig_2014",FALSE,FALSE,TRUE,FALSE
"1640","HD3_S11_L004_contig_2029_fragment_1",TRUE,FALSE,FALSE,FALSE
"1641","HD3_S11_L004_contig_2069",TRUE,FALSE,FALSE,FALSE
"1642","HD3_S11_L004_contig_2081",FALSE,FALSE,TRUE,FALSE
"1643","HD3_S11_L004_contig_2088",TRUE,FALSE,TRUE,FALSE
"1644","HD3_S11_L004_contig_2207",TRUE,FALSE,FALSE,FALSE
"1645","HD3_S11_L004_contig_2279",TRUE,FALSE,TRUE,FALSE
"1646","HD3_S11_L004_contig_2284",TRUE,FALSE,TRUE,FALSE
"1647","HD3_S11_L004_contig_2286",TRUE,FALSE,TRUE,FALSE
"1648","HD3_S11_L004_contig_2306",FALSE,FALSE,TRUE,FALSE
"1649","HD3_S11_L004_contig_2381",TRUE,FALSE,TRUE,FALSE
"1650","HD3_S11_L004_contig_2428",FALSE,FALSE,TRUE,FALSE
"1651","HD3_S11_L004_contig_2443",TRUE,FALSE,TRUE,FALSE
"1652","HD3_S11_L004_contig_2541",FALSE,FALSE,FALSE,TRUE
"1653","HD3_S11_L004_contig_2684",FALSE,FALSE,TRUE,FALSE
"1654","HD3_S11_L004_contig_2699",TRUE,FALSE,TRUE,FALSE
"1655","HD3_S11_L004_contig_27",TRUE,FALSE,TRUE,FALSE
"1656","HD3_S11_L004_contig_2766",TRUE,FALSE,FALSE,FALSE
"1657","HD3_S11_L004_contig_2784",TRUE,FALSE,TRUE,FALSE
"1658","HD3_S11_L004_contig_2794",FALSE,FALSE,TRUE,FALSE
"1659","HD3_S11_L004_contig_2805",TRUE,FALSE,FALSE,FALSE
"1660","HD3_S11_L004_contig_2809",FALSE,FALSE,TRUE,FALSE
"1661","HD3_S11_L004_contig_2811",TRUE,FALSE,TRUE,FALSE
"1662","HD3_S11_L004_contig_2862",TRUE,FALSE,FALSE,FALSE
"1663","HD3_S11_L004_contig_2887",TRUE,FALSE,TRUE,FALSE
"1664","HD3_S11_L004_contig_292",TRUE,FALSE,FALSE,FALSE
"1665","HD3_S11_L004_contig_2971",TRUE,FALSE,TRUE,FALSE
"1666","HD3_S11_L004_contig_2997",TRUE,FALSE,TRUE,FALSE
"1667","HD3_S11_L004_contig_2999",TRUE,FALSE,FALSE,FALSE
"1668","HD3_S11_L004_contig_3085",TRUE,FALSE,TRUE,FALSE
"1669","HD3_S11_L004_contig_3142",FALSE,FALSE,FALSE,TRUE
"1670","HD3_S11_L004_contig_3189",FALSE,FALSE,TRUE,FALSE
"1671","HD3_S11_L004_contig_3200",TRUE,FALSE,FALSE,FALSE
"1672","HD3_S11_L004_contig_3204",FALSE,TRUE,FALSE,FALSE
"1673","HD3_S11_L004_contig_3214",FALSE,TRUE,FALSE,FALSE
"1674","HD3_S11_L004_contig_3215",FALSE,FALSE,TRUE,FALSE
"1675","HD3_S11_L004_contig_3263",FALSE,TRUE,FALSE,FALSE
"1676","HD3_S11_L004_contig_328",FALSE,FALSE,TRUE,FALSE
"1677","HD3_S11_L004_contig_3292",FALSE,TRUE,FALSE,FALSE
"1678","HD3_S11_L004_contig_3371",TRUE,FALSE,TRUE,FALSE
"1679","HD3_S11_L004_contig_3450",TRUE,FALSE,TRUE,FALSE
"1680","HD3_S11_L004_contig_3455",FALSE,FALSE,TRUE,FALSE
"1681","HD3_S11_L004_contig_3465",FALSE,FALSE,TRUE,FALSE
"1682","HD3_S11_L004_contig_3468",TRUE,FALSE,TRUE,FALSE
"1683","HD3_S11_L004_contig_3502",FALSE,FALSE,TRUE,FALSE
"1684","HD3_S11_L004_contig_353",TRUE,FALSE,FALSE,FALSE
"1685","HD3_S11_L004_contig_3535",FALSE,FALSE,FALSE,TRUE
"1686","HD3_S11_L004_contig_3564",TRUE,FALSE,FALSE,FALSE
"1687","HD3_S11_L004_contig_3601",TRUE,FALSE,FALSE,FALSE
"1688","HD3_S11_L004_contig_361",TRUE,FALSE,TRUE,FALSE
"1689","HD3_S11_L004_contig_3670",TRUE,FALSE,TRUE,FALSE
"1690","HD3_S11_L004_contig_3675",TRUE,FALSE,TRUE,FALSE
"1691","HD3_S11_L004_contig_3728",TRUE,FALSE,FALSE,FALSE
"1692","HD3_S11_L004_contig_373",FALSE,FALSE,FALSE,TRUE
"1693","HD3_S11_L004_contig_3746",FALSE,FALSE,TRUE,FALSE
"1694","HD3_S11_L004_contig_3747",FALSE,FALSE,FALSE,TRUE
"1695","HD3_S11_L004_contig_3753",TRUE,FALSE,TRUE,FALSE
"1696","HD3_S11_L004_contig_3784",FALSE,FALSE,TRUE,FALSE
"1697","HD3_S11_L004_contig_3845",FALSE,TRUE,FALSE,FALSE
"1698","HD3_S11_L004_contig_3892",FALSE,FALSE,TRUE,FALSE
"1699","HD3_S11_L004_contig_3898",TRUE,FALSE,TRUE,FALSE
"1700","HD3_S11_L004_contig_3950",TRUE,FALSE,FALSE,FALSE
"1701","HD3_S11_L004_contig_3951",TRUE,FALSE,TRUE,FALSE
"1702","HD3_S11_L004_contig_3968",TRUE,FALSE,TRUE,FALSE
"1703","HD3_S11_L004_contig_4030",TRUE,FALSE,FALSE,FALSE
"1704","HD3_S11_L004_contig_4052",TRUE,FALSE,FALSE,FALSE
"1705","HD3_S11_L004_contig_4072",TRUE,FALSE,TRUE,FALSE
"1706","HD3_S11_L004_contig_4090",FALSE,FALSE,FALSE,TRUE
"1707","HD3_S11_L004_contig_4168",FALSE,FALSE,FALSE,TRUE
"1708","HD3_S11_L004_contig_420",TRUE,FALSE,TRUE,FALSE
"1709","HD3_S11_L004_contig_422",FALSE,TRUE,FALSE,FALSE
"1710","HD3_S11_L004_contig_4220",FALSE,FALSE,TRUE,FALSE
"1711","HD3_S11_L004_contig_4369",TRUE,FALSE,FALSE,FALSE
"1712","HD3_S11_L004_contig_4376",TRUE,FALSE,TRUE,FALSE
"1713","HD3_S11_L004_contig_4416",TRUE,FALSE,FALSE,FALSE
"1714","HD3_S11_L004_contig_4448",TRUE,FALSE,TRUE,FALSE
"1715","HD3_S11_L004_contig_4474",TRUE,FALSE,TRUE,FALSE
"1716","HD3_S11_L004_contig_449",TRUE,FALSE,FALSE,FALSE
"1717","HD3_S11_L004_contig_4495",FALSE,FALSE,TRUE,FALSE
"1718","HD3_S11_L004_contig_4562",TRUE,FALSE,FALSE,FALSE
"1719","HD3_S11_L004_contig_4609",TRUE,FALSE,TRUE,FALSE
"1720","HD3_S11_L004_contig_4616",FALSE,FALSE,TRUE,FALSE
"1721","HD3_S11_L004_contig_4638",TRUE,FALSE,TRUE,FALSE
"1722","HD3_S11_L004_contig_4650",TRUE,FALSE,FALSE,FALSE
"1723","HD3_S11_L004_contig_47",FALSE,FALSE,FALSE,TRUE
"1724","HD3_S11_L004_contig_4789",TRUE,FALSE,TRUE,FALSE
"1725","HD3_S11_L004_contig_4876",FALSE,FALSE,TRUE,FALSE
"1726","HD3_S11_L004_contig_4913",FALSE,FALSE,TRUE,FALSE
"1727","HD3_S11_L004_contig_4916",TRUE,FALSE,FALSE,FALSE
"1728","HD3_S11_L004_contig_4954",TRUE,FALSE,TRUE,FALSE
"1729","HD3_S11_L004_contig_4980",FALSE,TRUE,FALSE,FALSE
"1730","HD3_S11_L004_contig_4984",FALSE,TRUE,FALSE,FALSE
"1731","HD3_S11_L004_contig_512",TRUE,FALSE,TRUE,FALSE
"1732","HD3_S11_L004_contig_513",TRUE,FALSE,TRUE,FALSE
"1733","HD3_S11_L004_contig_555",FALSE,FALSE,TRUE,FALSE
"1734","HD3_S11_L004_contig_59",FALSE,FALSE,TRUE,FALSE
"1735","HD3_S11_L004_contig_624",TRUE,FALSE,FALSE,FALSE
"1736","HD3_S11_L004_contig_63",FALSE,FALSE,FALSE,TRUE
"1737","HD3_S11_L004_contig_66",TRUE,FALSE,FALSE,FALSE
"1738","HD3_S11_L004_contig_689",FALSE,FALSE,FALSE,TRUE
"1739","HD3_S11_L004_contig_735",TRUE,FALSE,TRUE,FALSE
"1740","HD3_S11_L004_contig_743",FALSE,FALSE,TRUE,FALSE
"1741","HD3_S11_L004_contig_750",FALSE,FALSE,TRUE,FALSE
"1742","HD3_S11_L004_contig_782",TRUE,FALSE,TRUE,FALSE
"1743","HD3_S11_L004_contig_808",FALSE,FALSE,TRUE,FALSE
"1744","HD3_S11_L004_contig_810",FALSE,FALSE,FALSE,TRUE
"1745","HD3_S11_L004_contig_822",FALSE,TRUE,FALSE,FALSE
"1746","HD3_S11_L004_contig_828",TRUE,FALSE,TRUE,FALSE
"1747","HD3_S11_L004_contig_834",FALSE,FALSE,FALSE,TRUE
"1748","HD3_S11_L004_contig_837",FALSE,TRUE,FALSE,FALSE
"1749","HD3_S11_L004_contig_839",FALSE,FALSE,TRUE,FALSE
"1750","HD3_S11_L004_contig_876",FALSE,FALSE,TRUE,FALSE
"1751","HD3_S11_L004_contig_877",TRUE,FALSE,TRUE,FALSE
"1752","HD3_S11_L004_contig_944",TRUE,FALSE,FALSE,FALSE
"1753","HD3_S11_L004_contig_980",FALSE,FALSE,TRUE,FALSE
"1754","HD3_S11_L004_contig_993",TRUE,FALSE,TRUE,FALSE
"1755","HD4_S13_L004_contig_1168",TRUE,FALSE,TRUE,FALSE
"1756","HD4_S13_L004_contig_1225",TRUE,FALSE,TRUE,FALSE
"1757","HD4_S13_L004_contig_1499",FALSE,TRUE,FALSE,FALSE
"1758","HD4_S13_L004_contig_151",TRUE,FALSE,FALSE,FALSE
"1759","HD4_S13_L004_contig_1621",TRUE,FALSE,TRUE,FALSE
"1760","HD4_S13_L004_contig_1639",TRUE,FALSE,FALSE,FALSE
"1761","HD4_S13_L004_contig_1821",TRUE,FALSE,FALSE,FALSE
"1762","HD4_S13_L004_contig_1914",FALSE,TRUE,FALSE,FALSE
"1763","HD4_S13_L004_contig_1954",FALSE,FALSE,TRUE,FALSE
"1764","HD4_S13_L004_contig_2022",FALSE,TRUE,FALSE,TRUE
"1765","HD4_S13_L004_contig_2036",FALSE,FALSE,TRUE,FALSE
"1766","HD4_S13_L004_contig_2138",FALSE,FALSE,TRUE,FALSE
"1767","HD4_S13_L004_contig_2268",TRUE,FALSE,FALSE,FALSE
"1768","HD4_S13_L004_contig_2320",TRUE,FALSE,FALSE,FALSE
"1769","HD4_S13_L004_contig_2366",FALSE,FALSE,TRUE,FALSE
"1770","HD4_S13_L004_contig_2411",FALSE,FALSE,FALSE,TRUE
"1771","HD4_S13_L004_contig_2425",TRUE,FALSE,FALSE,FALSE
"1772","HD4_S13_L004_contig_2436",TRUE,FALSE,FALSE,FALSE
"1773","HD4_S13_L004_contig_247",FALSE,TRUE,FALSE,TRUE
"1774","HD4_S13_L004_contig_2505",FALSE,FALSE,TRUE,FALSE
"1775","HD4_S13_L004_contig_275",FALSE,TRUE,FALSE,TRUE
"1776","HD4_S13_L004_contig_2965",FALSE,FALSE,TRUE,FALSE
"1777","HD4_S13_L004_contig_382",TRUE,FALSE,TRUE,FALSE
"1778","HD4_S13_L004_contig_449",FALSE,TRUE,FALSE,FALSE
"1779","HD4_S13_L004_contig_495",TRUE,FALSE,FALSE,FALSE
"1780","HD4_S13_L004_contig_503",TRUE,FALSE,FALSE,FALSE
"1781","HD4_S13_L004_contig_688",TRUE,FALSE,TRUE,FALSE
"1782","HD4_S13_L004_contig_89",TRUE,FALSE,TRUE,FALSE
"1783","HD4_S13_L004_contig_979",FALSE,FALSE,FALSE,TRUE
"1784","HD5_S15_L004_contig_1045",TRUE,FALSE,FALSE,FALSE
"1785","HD5_S15_L004_contig_1065",FALSE,FALSE,FALSE,TRUE
"1786","HD5_S15_L004_contig_1080",FALSE,FALSE,TRUE,FALSE
"1787","HD5_S15_L004_contig_1081",FALSE,FALSE,FALSE,TRUE
"1788","HD5_S15_L004_contig_1103",TRUE,FALSE,FALSE,FALSE
"1789","HD5_S15_L004_contig_1152",FALSE,TRUE,FALSE,FALSE
"1790","HD5_S15_L004_contig_1194",TRUE,FALSE,TRUE,FALSE
"1791","HD5_S15_L004_contig_1230",TRUE,FALSE,TRUE,FALSE
"1792","HD5_S15_L004_contig_1378",TRUE,FALSE,TRUE,FALSE
"1793","HD5_S15_L004_contig_144",FALSE,FALSE,TRUE,FALSE
